timestamp,ca,ciudad,pm10,pm10_level,o3,o3_level,no2,no2_level
2019-11-11,Islas Baleares,Palma,13.0,Good,20.0,Good,17.0,Good
2019-11-12,Islas Baleares,Palma,21.0,Good,19.0,Good,18.0,Good
2019-11-13,Islas Baleares,Palma,43.0,Good,14.0,Good,18.0,Good
2019-11-14,Islas Baleares,Palma,19.0,Good,,,,
2019-11-15,Islas Baleares,Palma,18.0,Good,19.0,Good,20.0,Good
2019-11-16,Islas Baleares,Palma,16.0,Good,21.0,Good,17.0,Good
2019-11-17,Islas Baleares,Palma,15.0,Good,28.0,Good,10.0,Good
2019-11-18,Islas Baleares,Palma,12.0,Good,18.0,Good,16.0,Good
2019-11-19,Islas Baleares,Palma,15.0,Good,16.0,Good,18.0,Good
2019-11-20,Islas Baleares,Palma,15.0,Good,16.0,Good,19.0,Good
2019-11-21,Islas Baleares,Palma,18.0,Good,,,,
2019-11-22,Islas Baleares,Palma,,,26.0,Good,13.0,Good
2019-11-23,Islas Baleares,Palma,21.0,Good,28.0,Good,7.0,Good
2019-11-24,Islas Baleares,Palma,18.0,Good,27.0,Good,7.0,Good
2019-11-25,Islas Baleares,Palma,17.0,Good,19.0,Good,20.0,Good
2019-11-26,Islas Baleares,Palma,20.0,Good,20.0,Good,14.0,Good
2019-11-27,Islas Baleares,Palma,22.0,Good,21.0,Good,12.0,Good
2019-11-28,Islas Baleares,Palma,25.0,Good,17.0,Good,17.0,Good
2019-11-29,Islas Baleares,Palma,26.0,Good,17.0,Good,20.0,Good
2019-11-30,Islas Baleares,Palma,34.0,Good,21.0,Good,13.0,Good
2019-10-01,Islas Baleares,Palma,15.0,Good,28.0,Good,14.0,Good
2019-10-02,Islas Baleares,Palma,22.0,Good,24.0,Good,9.0,Good
2019-10-03,Islas Baleares,Palma,23.0,Good,20.0,Good,23.0,Good
2019-10-04,Islas Baleares,Palma,18.0,Good,20.0,Good,17.0,Good
2019-10-05,Islas Baleares,Palma,19.0,Good,35.0,Good,13.0,Good
2019-10-06,Islas Baleares,Palma,19.0,Good,29.0,Good,12.0,Good
2019-10-07,Islas Baleares,Palma,22.0,Good,26.0,Good,13.0,Good
2019-10-08,Islas Baleares,Palma,20.0,Good,22.0,Good,17.0,Good
2019-10-09,Islas Baleares,Palma,25.0,Good,28.0,Good,14.0,Good
2019-10-10,Islas Baleares,Palma,20.0,Good,24.0,Good,11.0,Good
2019-10-11,Islas Baleares,Palma,18.0,Good,24.0,Good,12.0,Good
2019-10-12,Islas Baleares,Palma,23.0,Good,28.0,Good,9.0,Good
2019-10-13,Islas Baleares,Palma,20.0,Good,32.0,Good,8.0,Good
2019-10-14,Islas Baleares,Palma,22.0,Good,29.0,Good,14.0,Good
2019-10-15,Islas Baleares,Palma,33.0,Good,23.0,Good,14.0,Good
2019-10-16,Islas Baleares,Palma,28.0,Good,25.0,Good,19.0,Good
2019-10-17,Islas Baleares,Palma,17.0,Good,33.0,Good,16.0,Good
2019-10-18,Islas Baleares,Palma,20.0,Good,28.0,Good,17.0,Good
2019-10-19,Islas Baleares,Palma,25.0,Good,36.0,Good,9.0,Good
2019-10-20,Islas Baleares,Palma,27.0,Good,32.0,Good,6.0,Good
2019-10-21,Islas Baleares,Palma,24.0,Good,23.0,Good,14.0,Good
2019-10-22,Islas Baleares,Palma,18.0,Good,27.0,Good,12.0,Good
2019-10-23,Islas Baleares,Palma,22.0,Good,21.0,Good,16.0,Good
2019-10-24,Islas Baleares,Palma,92.0,Moderate,19.0,Good,15.0,Good
2019-10-25,Islas Baleares,Palma,36.0,Good,20.0,Good,19.0,Good
2019-10-26,Islas Baleares,Palma,20.0,Good,21.0,Good,17.0,Good
2019-10-27,Islas Baleares,Palma,22.0,Good,29.0,Good,12.0,Good
2019-10-28,Islas Baleares,Palma,23.0,Good,25.0,Good,15.0,Good
2019-10-29,Islas Baleares,Palma,20.0,Good,25.0,Good,14.0,Good
2019-10-30,Islas Baleares,Palma,24.0,Good,,,17.0,Good
2019-10-31,Islas Baleares,Palma,,,14.0,Good,17.0,Good
2019-09-01,Islas Baleares,Palma,20.0,Good,39.0,Good,14.0,Good
2019-09-02,Islas Baleares,Palma,21.0,Good,32.0,Good,10.0,Good
2019-09-03,Islas Baleares,Palma,18.0,Good,29.0,Good,11.0,Good
2019-09-04,Islas Baleares,Palma,16.0,Good,33.0,Good,14.0,Good
2019-09-05,Islas Baleares,Palma,17.0,Good,31.0,Good,15.0,Good
2019-09-06,Islas Baleares,Palma,18.0,Good,25.0,Good,12.0,Good
2019-09-07,Islas Baleares,Palma,23.0,Good,33.0,Good,12.0,Good
2019-09-08,Islas Baleares,Palma,26.0,Good,32.0,Good,11.0,Good
2019-09-09,Islas Baleares,Palma,21.0,Good,31.0,Good,12.0,Good
2019-09-10,Islas Baleares,Palma,15.0,Good,37.0,Good,13.0,Good
2019-09-11,Islas Baleares,Palma,19.0,Good,37.0,Good,7.0,Good
2019-09-12,Islas Baleares,Palma,17.0,Good,41.0,Good,7.0,Good
2019-09-13,Islas Baleares,Palma,19.0,Good,39.0,Good,9.0,Good
2019-09-14,Islas Baleares,Palma,22.0,Good,42.0,Good,5.0,Good
2019-09-15,Islas Baleares,Palma,21.0,Good,37.0,Good,7.0,Good
2019-09-16,Islas Baleares,Palma,29.0,Good,35.0,Good,8.0,Good
2019-09-17,Islas Baleares,Palma,36.0,Good,23.0,Good,16.0,Good
2019-09-18,Islas Baleares,Palma,36.0,Good,26.0,Good,13.0,Good
2019-09-19,Islas Baleares,Palma,33.0,Good,27.0,Good,14.0,Good
2019-09-20,Islas Baleares,Palma,33.0,Good,38.0,Good,9.0,Good
2019-09-21,Islas Baleares,Palma,34.0,Good,29.0,Good,10.0,Good
2019-09-22,Islas Baleares,Palma,31.0,Good,30.0,Good,7.0,Good
2019-09-23,Islas Baleares,Palma,36.0,Good,19.0,Good,10.0,Good
2019-09-24,Islas Baleares,Palma,29.0,Good,34.0,Good,12.0,Good
2019-09-25,Islas Baleares,Palma,22.0,Good,29.0,Good,10.0,Good
2019-09-26,Islas Baleares,Palma,24.0,Good,27.0,Good,13.0,Good
2019-09-27,Islas Baleares,Palma,24.0,Good,25.0,Good,13.0,Good
2019-09-28,Islas Baleares,Palma,20.0,Good,29.0,Good,11.0,Good
2019-09-29,Islas Baleares,Palma,17.0,Good,25.0,Good,11.0,Good
2019-09-30,Islas Baleares,Palma,14.0,Good,24.0,Good,14.0,Good
2019-08-01,Islas Baleares,Palma,20.0,Good,33.0,Good,11.0,Good
2019-08-02,Islas Baleares,Palma,25.0,Good,36.0,Good,11.0,Good
2019-08-03,Islas Baleares,Palma,26.0,Good,37.0,Good,18.0,Good
2019-08-04,Islas Baleares,Palma,24.0,Good,35.0,Good,17.0,Good
2019-08-05,Islas Baleares,Palma,21.0,Good,26.0,Good,18.0,Good
2019-08-06,Islas Baleares,Palma,21.0,Good,22.0,Good,13.0,Good
2019-08-07,Islas Baleares,Palma,24.0,Good,20.0,Good,12.0,Good
2019-08-08,Islas Baleares,Palma,47.0,Good,20.0,Good,10.0,Good
2019-08-09,Islas Baleares,Palma,44.0,Good,18.0,Good,11.0,Good
2019-08-10,Islas Baleares,Palma,33.0,Good,19.0,Good,12.0,Good
2019-08-11,Islas Baleares,Palma,27.0,Good,18.0,Good,6.0,Good
2019-08-12,Islas Baleares,Palma,27.0,Good,17.0,Good,6.0,Good
2019-08-13,Islas Baleares,Palma,26.0,Good,26.0,Good,8.0,Good
2019-08-14,Islas Baleares,Palma,23.0,Good,14.0,Good,9.0,Good
2019-08-15,Islas Baleares,Palma,14.0,Good,20.0,Good,10.0,Good
2019-08-16,Islas Baleares,Palma,11.0,Good,,,,
2019-08-17,Islas Baleares,Palma,,,,,,
2019-08-18,Islas Baleares,Palma,,,,,,
2019-08-19,Islas Baleares,Palma,,,27.0,Good,17.0,Good
2019-08-20,Islas Baleares,Palma,,,34.0,Good,6.0,Good
2019-08-21,Islas Baleares,Palma,25.0,Good,36.0,Good,9.0,Good
2019-08-22,Islas Baleares,Palma,23.0,Good,35.0,Good,16.0,Good
2019-08-23,Islas Baleares,Palma,20.0,Good,44.0,Good,22.0,Good
2019-08-24,Islas Baleares,Palma,21.0,Good,37.0,Good,13.0,Good
2019-08-25,Islas Baleares,Palma,20.0,Good,36.0,Good,16.0,Good
2019-08-26,Islas Baleares,Palma,21.0,Good,42.0,Good,18.0,Good
2019-08-27,Islas Baleares,Palma,21.0,Good,27.0,Good,15.0,Good
2019-08-28,Islas Baleares,Palma,20.0,Good,20.0,Good,18.0,Good
2019-08-29,Islas Baleares,Palma,20.0,Good,29.0,Good,19.0,Good
2019-08-30,Islas Baleares,Palma,22.0,Good,30.0,Good,19.0,Good
2019-08-31,Islas Baleares,Palma,23.0,Good,32.0,Good,16.0,Good
2019-07-01,Islas Baleares,Palma,25.0,Good,32.0,Good,23.0,Good
2019-07-02,Islas Baleares,Palma,24.0,Good,32.0,Good,17.0,Good
2019-07-03,Islas Baleares,Palma,24.0,Good,28.0,Good,20.0,Good
2019-07-04,Islas Baleares,Palma,24.0,Good,27.0,Good,18.0,Good
2019-07-05,Islas Baleares,Palma,26.0,Good,28.0,Good,14.0,Good
2019-07-06,Islas Baleares,Palma,29.0,Good,19.0,Good,7.0,Good
2019-07-07,Islas Baleares,Palma,36.0,Good,22.0,Good,10.0,Good
2019-07-08,Islas Baleares,Palma,54.0,Moderate,27.0,Good,16.0,Good
2019-07-09,Islas Baleares,Palma,54.0,Moderate,32.0,Good,15.0,Good
2019-07-10,Islas Baleares,Palma,47.0,Good,34.0,Good,14.0,Good
2019-07-11,Islas Baleares,Palma,31.0,Good,35.0,Good,14.0,Good
2019-07-12,Islas Baleares,Palma,22.0,Good,30.0,Good,18.0,Good
2019-07-13,Islas Baleares,Palma,16.0,Good,30.0,Good,15.0,Good
2019-07-14,Islas Baleares,Palma,14.0,Good,28.0,Good,6.0,Good
2019-07-15,Islas Baleares,Palma,19.0,Good,30.0,Good,23.0,Good
2019-07-16,Islas Baleares,Palma,22.0,Good,36.0,Good,17.0,Good
2019-07-17,Islas Baleares,Palma,23.0,Good,35.0,Good,17.0,Good
2019-07-18,Islas Baleares,Palma,21.0,Good,36.0,Good,15.0,Good
2019-07-19,Islas Baleares,Palma,35.0,Good,30.0,Good,19.0,Good
2019-07-20,Islas Baleares,Palma,34.0,Good,35.0,Good,9.0,Good
2019-07-21,Islas Baleares,Palma,25.0,Good,36.0,Good,9.0,Good
2019-07-22,Islas Baleares,Palma,21.0,Good,30.0,Good,23.0,Good
2019-07-23,Islas Baleares,Palma,25.0,Good,27.0,Good,21.0,Good
2019-07-24,Islas Baleares,Palma,25.0,Good,27.0,Good,18.0,Good
2019-07-25,Islas Baleares,Palma,24.0,Good,24.0,Good,16.0,Good
2019-07-26,Islas Baleares,Palma,23.0,Good,25.0,Good,17.0,Good
2019-07-27,Islas Baleares,Palma,23.0,Good,31.0,Good,13.0,Good
2019-07-28,Islas Baleares,Palma,27.0,Good,25.0,Good,8.0,Good
2019-07-29,Islas Baleares,Palma,20.0,Good,24.0,Good,15.0,Good
2019-07-30,Islas Baleares,Palma,14.0,Good,25.0,Good,9.0,Good
2019-07-31,Islas Baleares,Palma,15.0,Good,30.0,Good,5.0,Good
2019-06-01,Islas Baleares,Palma,18.0,Good,36.0,Good,12.0,Good
2019-06-02,Islas Baleares,Palma,16.0,Good,33.0,Good,14.0,Good
2019-06-03,Islas Baleares,Palma,14.0,Good,30.0,Good,19.0,Good
2019-06-04,Islas Baleares,Palma,12.0,Good,30.0,Good,20.0,Good
2019-06-05,Islas Baleares,Palma,15.0,Good,34.0,Good,16.0,Good
2019-06-06,Islas Baleares,Palma,20.0,Good,32.0,Good,10.0,Good
2019-06-07,Islas Baleares,Palma,23.0,Good,31.0,Good,21.0,Good
2019-06-08,Islas Baleares,Palma,31.0,Good,38.0,Good,4.0,Good
2019-06-09,Islas Baleares,Palma,29.0,Good,37.0,Good,9.0,Good
2019-06-10,Islas Baleares,Palma,30.0,Good,39.0,Good,13.0,Good
2019-06-11,Islas Baleares,Palma,39.0,Good,34.0,Good,12.0,Good
2019-06-12,Islas Baleares,Palma,27.0,Good,34.0,Good,9.0,Good
2019-06-13,Islas Baleares,Palma,19.0,Good,37.0,Good,6.0,Good
2019-06-14,Islas Baleares,Palma,17.0,Good,37.0,Good,13.0,Good
2019-06-15,Islas Baleares,Palma,32.0,Good,38.0,Good,10.0,Good
2019-06-16,Islas Baleares,Palma,37.0,Good,33.0,Good,9.0,Good
2019-06-17,Islas Baleares,Palma,28.0,Good,34.0,Good,16.0,Good
2019-06-18,Islas Baleares,Palma,20.0,Good,21.0,Good,27.0,Good
2019-06-19,Islas Baleares,Palma,20.0,Good,30.0,Good,13.0,Good
2019-06-20,Islas Baleares,Palma,21.0,Good,28.0,Good,14.0,Good
2019-06-21,Islas Baleares,Palma,25.0,Good,25.0,Good,14.0,Good
2019-06-22,Islas Baleares,Palma,27.0,Good,27.0,Good,11.0,Good
2019-06-23,Islas Baleares,Palma,23.0,Good,29.0,Good,10.0,Good
2019-06-24,Islas Baleares,Palma,24.0,Good,26.0,Good,12.0,Good
2019-06-25,Islas Baleares,Palma,35.0,Good,35.0,Good,8.0,Good
2019-06-26,Islas Baleares,Palma,43.0,Good,37.0,Good,18.0,Good
2019-06-27,Islas Baleares,Palma,41.0,Good,41.0,Good,14.0,Good
2019-06-28,Islas Baleares,Palma,24.0,Good,23.0,Good,27.0,Good
2019-06-29,Islas Baleares,Palma,25.0,Good,27.0,Good,21.0,Good
2019-06-30,Islas Baleares,Palma,26.0,Good,37.0,Good,18.0,Good
2019-05-01,Islas Baleares,Palma,18.0,Good,17.0,Good,12.0,Good
2019-05-02,Islas Baleares,Palma,17.0,Good,33.0,Good,17.0,Good
2019-05-03,Islas Baleares,Palma,15.0,Good,31.0,Good,18.0,Good
2019-05-04,Islas Baleares,Palma,18.0,Good,32.0,Good,11.0,Good
2019-05-05,Islas Baleares,Palma,13.0,Good,36.0,Good,7.0,Good
2019-05-06,Islas Baleares,Palma,12.0,Good,33.0,Good,10.0,Good
2019-05-07,Islas Baleares,Palma,22.0,Good,37.0,Good,13.0,Good
2019-05-08,Islas Baleares,Palma,22.0,Good,38.0,Good,13.0,Good
2019-05-09,Islas Baleares,Palma,28.0,Good,32.0,Good,12.0,Good
2019-05-10,Islas Baleares,Palma,28.0,Good,24.0,Good,17.0,Good
2019-05-11,Islas Baleares,Palma,22.0,Good,31.0,Good,11.0,Good
2019-05-12,Islas Baleares,Palma,25.0,Good,31.0,Good,9.0,Good
2019-05-13,Islas Baleares,Palma,19.0,Good,34.0,Good,15.0,Good
2019-05-14,Islas Baleares,Palma,16.0,Good,37.0,Good,12.0,Good
2019-05-15,Islas Baleares,Palma,18.0,Good,42.0,Good,11.0,Good
2019-05-16,Islas Baleares,Palma,18.0,Good,41.0,Good,14.0,Good
2019-05-17,Islas Baleares,Palma,17.0,Good,41.0,Good,12.0,Good
2019-05-18,Islas Baleares,Palma,17.0,Good,37.0,Good,11.0,Good
2019-05-19,Islas Baleares,Palma,16.0,Good,30.0,Good,14.0,Good
2019-05-20,Islas Baleares,Palma,13.0,Good,32.0,Good,15.0,Good
2019-05-21,Islas Baleares,Palma,12.0,Good,33.0,Good,17.0,Good
2019-05-22,Islas Baleares,Palma,15.0,Good,34.0,Good,14.0,Good
2019-05-23,Islas Baleares,Palma,15.0,Good,33.0,Good,17.0,Good
2019-05-24,Islas Baleares,Palma,15.0,Good,26.0,Good,25.0,Good
2019-05-25,Islas Baleares,Palma,16.0,Good,37.0,Good,11.0,Good
2019-05-26,Islas Baleares,Palma,14.0,Good,30.0,Good,13.0,Good
2019-05-27,Islas Baleares,Palma,11.0,Good,26.0,Good,16.0,Good
2019-05-28,Islas Baleares,Palma,13.0,Good,29.0,Good,14.0,Good
2019-05-29,Islas Baleares,Palma,16.0,Good,28.0,Good,8.0,Good
2019-05-30,Islas Baleares,Palma,21.0,Good,24.0,Good,16.0,Good
2019-05-31,Islas Baleares,Palma,18.0,Good,30.0,Good,15.0,Good
2019-04-01,Islas Baleares,Palma,23.0,Good,40.0,Good,13.0,Good
2019-04-02,Islas Baleares,Palma,26.0,Good,38.0,Good,13.0,Good
2019-04-03,Islas Baleares,Palma,23.0,Good,38.0,Good,9.0,Good
2019-04-04,Islas Baleares,Palma,23.0,Good,36.0,Good,12.0,Good
2019-04-05,Islas Baleares,Palma,22.0,Good,38.0,Good,18.0,Good
2019-04-06,Islas Baleares,Palma,16.0,Good,35.0,Good,10.0,Good
2019-04-07,Islas Baleares,Palma,19.0,Good,36.0,Good,9.0,Good
2019-04-08,Islas Baleares,Palma,13.0,Good,29.0,Good,17.0,Good
2019-04-09,Islas Baleares,Palma,12.0,Good,34.0,Good,15.0,Good
2019-04-10,Islas Baleares,Palma,17.0,Good,34.0,Good,16.0,Good
2019-04-11,Islas Baleares,Palma,14.0,Good,33.0,Good,15.0,Good
2019-04-12,Islas Baleares,Palma,12.0,Good,40.0,Good,14.0,Good
2019-04-13,Islas Baleares,Palma,16.0,Good,40.0,Good,16.0,Good
2019-04-14,Islas Baleares,Palma,23.0,Good,42.0,Good,14.0,Good
2019-04-15,Islas Baleares,Palma,18.0,Good,40.0,Good,17.0,Good
2019-04-16,Islas Baleares,Palma,18.0,Good,40.0,Good,16.0,Good
2019-04-17,Islas Baleares,Palma,16.0,Good,38.0,Good,12.0,Good
2019-04-18,Islas Baleares,Palma,19.0,Good,46.0,Good,3.0,Good
2019-04-19,Islas Baleares,Palma,20.0,Good,44.0,Good,2.0,Good
2019-04-20,Islas Baleares,Palma,29.0,Good,49.0,Good,3.0,Good
2019-04-21,Islas Baleares,Palma,27.0,Good,48.0,Good,3.0,Good
2019-04-22,Islas Baleares,Palma,32.0,Good,41.0,Good,7.0,Good
2019-04-23,Islas Baleares,Palma,30.0,Good,41.0,Good,10.0,Good
2019-04-24,Islas Baleares,Palma,22.0,Good,37.0,Good,9.0,Good
2019-04-25,Islas Baleares,Palma,29.0,Good,38.0,Good,13.0,Good
2019-04-26,Islas Baleares,Palma,22.0,Good,30.0,Good,17.0,Good
2019-04-27,Islas Baleares,Palma,23.0,Good,31.0,Good,16.0,Good
2019-04-28,Islas Baleares,Palma,12.0,Good,35.0,Good,9.0,Good
2019-04-29,Islas Baleares,Palma,13.0,Good,34.0,Good,7.0,Good
2019-04-30,Islas Baleares,Palma,20.0,Good,31.0,Good,14.0,Good
2019-03-01,Islas Baleares,Palma,34.0,Good,34.0,Good,18.0,Good
2019-03-02,Islas Baleares,Palma,39.0,Good,24.0,Good,18.0,Good
2019-03-03,Islas Baleares,Palma,29.0,Good,40.0,Good,14.0,Good
2019-03-04,Islas Baleares,Palma,31.0,Good,29.0,Good,16.0,Good
2019-03-05,Islas Baleares,Palma,42.0,Good,25.0,Good,13.0,Good
2019-03-06,Islas Baleares,Palma,36.0,Good,30.0,Good,15.0,Good
2019-03-07,Islas Baleares,Palma,37.0,Good,32.0,Good,13.0,Good
2019-03-08,Islas Baleares,Palma,30.0,Good,31.0,Good,19.0,Good
2019-03-09,Islas Baleares,Palma,23.0,Good,12.0,Good,13.0,Good
2019-03-10,Islas Baleares,Palma,30.0,Good,36.0,Good,14.0,Good
2019-03-11,Islas Baleares,Palma,28.0,Good,20.0,Good,17.0,Good
2019-03-12,Islas Baleares,Palma,27.0,Good,,,,
2019-03-13,Islas Baleares,Palma,,,,,,
2019-03-14,Islas Baleares,Palma,,,,,,
2019-03-15,Islas Baleares,Palma,,,23.0,Good,27.0,Good
2019-03-16,Islas Baleares,Palma,20.0,Good,38.0,Good,15.0,Good
2019-03-17,Islas Baleares,Palma,23.0,Good,42.0,Good,15.0,Good
2019-03-18,Islas Baleares,Palma,21.0,Good,36.0,Good,10.0,Good
2019-03-19,Islas Baleares,Palma,25.0,Good,25.0,Good,18.0,Good
2019-03-20,Islas Baleares,Palma,22.0,Good,30.0,Good,16.0,Good
2019-03-21,Islas Baleares,Palma,17.0,Good,40.0,Good,11.0,Good
2019-03-22,Islas Baleares,Palma,21.0,Good,40.0,Good,12.0,Good
2019-03-23,Islas Baleares,Palma,27.0,Good,31.0,Good,18.0,Good
2019-03-24,Islas Baleares,Palma,28.0,Good,41.0,Good,17.0,Good
2019-03-25,Islas Baleares,Palma,28.0,Good,37.0,Good,15.0,Good
2019-03-26,Islas Baleares,Palma,27.0,Good,37.0,Good,13.0,Good
2019-03-27,Islas Baleares,Palma,25.0,Good,37.0,Good,11.0,Good
2019-03-28,Islas Baleares,Palma,22.0,Good,41.0,Good,14.0,Good
2019-03-29,Islas Baleares,Palma,19.0,Good,41.0,Good,13.0,Good
2019-03-30,Islas Baleares,Palma,21.0,Good,36.0,Good,10.0,Good
2019-03-31,Islas Baleares,Palma,20.0,Good,42.0,Good,5.0,Good
2019-02-01,Islas Baleares,Palma,42.0,Good,27.0,Good,8.0,Good
2019-02-02,Islas Baleares,Palma,32.0,Good,36.0,Good,8.0,Good
2019-02-03,Islas Baleares,Palma,22.0,Good,29.0,Good,12.0,Good
2019-02-04,Islas Baleares,Palma,17.0,Good,31.0,Good,16.0,Good
2019-02-05,Islas Baleares,Palma,19.0,Good,23.0,Good,17.0,Good
2019-02-06,Islas Baleares,Palma,20.0,Good,19.0,Good,16.0,Good
2019-02-07,Islas Baleares,Palma,19.0,Good,19.0,Good,21.0,Good
2019-02-08,Islas Baleares,Palma,30.0,Good,20.0,Good,20.0,Good
2019-02-09,Islas Baleares,Palma,31.0,Good,30.0,Good,17.0,Good
2019-02-10,Islas Baleares,Palma,31.0,Good,29.0,Good,13.0,Good
2019-02-11,Islas Baleares,Palma,36.0,Good,28.0,Good,13.0,Good
2019-02-12,Islas Baleares,Palma,27.0,Good,22.0,Good,21.0,Good
2019-02-13,Islas Baleares,Palma,31.0,Good,24.0,Good,25.0,Good
2019-02-14,Islas Baleares,Palma,27.0,Good,27.0,Good,19.0,Good
2019-02-15,Islas Baleares,Palma,23.0,Good,23.0,Good,24.0,Good
2019-02-16,Islas Baleares,Palma,23.0,Good,20.0,Good,18.0,Good
2019-02-17,Islas Baleares,Palma,25.0,Good,25.0,Good,22.0,Good
2019-02-18,Islas Baleares,Palma,26.0,Good,9.0,Good,15.0,Good
2019-02-19,Islas Baleares,Palma,25.0,Good,,,,
2019-02-20,Islas Baleares,Palma,,,30.0,Good,19.0,Good
2019-02-21,Islas Baleares,Palma,,,29.0,Good,19.0,Good
2019-02-22,Islas Baleares,Palma,28.0,Good,22.0,Good,20.0,Good
2019-02-23,Islas Baleares,Palma,29.0,Good,20.0,Good,15.0,Good
2019-02-24,Islas Baleares,Palma,,,37.0,Good,11.0,Good
2019-02-25,Islas Baleares,Palma,,,29.0,Good,22.0,Good
2019-02-26,Islas Baleares,Palma,33.0,Good,35.0,Good,18.0,Good
2019-02-27,Islas Baleares,Palma,32.0,Good,38.0,Good,18.0,Good
2019-02-28,Islas Baleares,Palma,32.0,Good,33.0,Good,21.0,Good
2019-01-01,Islas Baleares,Palma,,,13.0,Good,15.0,Good
2019-01-02,Islas Baleares,Palma,28.0,Good,16.0,Good,17.0,Good
2019-01-03,Islas Baleares,Palma,24.0,Good,24.0,Good,19.0,Good
2019-01-04,Islas Baleares,Palma,25.0,Good,16.0,Good,24.0,Good
2019-01-05,Islas Baleares,Palma,25.0,Good,,,,
2019-01-06,Islas Baleares,Palma,25.0,Good,,,,
2019-01-07,Islas Baleares,Palma,,,,,,
2019-01-08,Islas Baleares,Palma,,,,,,
2019-01-09,Islas Baleares,Palma,,,,,,
2019-01-10,Islas Baleares,Palma,,,,,16.0,Good
2019-01-11,Islas Baleares,Palma,,,16.0,Good,21.0,Good
2019-01-12,Islas Baleares,Palma,24.0,Good,20.0,Good,21.0,Good
2019-01-13,Islas Baleares,Palma,27.0,Good,21.0,Good,21.0,Good
2019-01-14,Islas Baleares,Palma,26.0,Good,16.0,Good,25.0,Good
2019-01-15,Islas Baleares,Palma,24.0,Good,19.0,Good,18.0,Good
2019-01-16,Islas Baleares,Palma,27.0,Good,24.0,Good,16.0,Good
2019-01-17,Islas Baleares,Palma,26.0,Good,20.0,Good,18.0,Good
2019-01-18,Islas Baleares,Palma,30.0,Good,24.0,Good,13.0,Good
2019-01-19,Islas Baleares,Palma,23.0,Good,17.0,Good,19.0,Good
2019-01-20,Islas Baleares,Palma,22.0,Good,23.0,Good,12.0,Good
2019-01-21,Islas Baleares,Palma,32.0,Good,28.0,Good,10.0,Good
2019-01-22,Islas Baleares,Palma,12.0,Good,21.0,Good,18.0,Good
2019-01-23,Islas Baleares,Palma,16.0,Good,27.0,Good,11.0,Good
2019-01-24,Islas Baleares,Palma,16.0,Good,31.0,Good,13.0,Good
2019-01-25,Islas Baleares,Palma,14.0,Good,26.0,Good,15.0,Good
2019-01-26,Islas Baleares,Palma,16.0,Good,19.0,Good,15.0,Good
2019-01-27,Islas Baleares,Palma,15.0,Good,18.0,Good,14.0,Good
2019-01-28,Islas Baleares,Palma,16.0,Good,30.0,Good,9.0,Good
2019-01-29,Islas Baleares,Palma,,,17.0,Good,18.0,Good
2019-01-30,Islas Baleares,Palma,194.0,Unhealthy,32.0,Good,32.0,Good
2019-01-31,Islas Baleares,Palma,50.0,Good,27.0,Good,10.0,Good
2020-04-01,Navarra,Pamplona,10.0,Good,21.0,Good,7.0,Good
2020-04-02,Navarra,Pamplona,9.0,Good,39.0,Good,3.0,Good
2020-04-03,Navarra,Pamplona,11.0,Good,39.0,Good,3.0,Good
2020-04-04,Navarra,Pamplona,19.0,Good,33.0,Good,4.0,Good
2020-04-05,Navarra,Pamplona,15.0,Good,34.0,Good,1.0,Good
2020-04-06,Navarra,Pamplona,9.0,Good,25.0,Good,4.0,Good
2020-04-07,Navarra,Pamplona,11.0,Good,23.0,Good,6.0,Good
2020-04-08,Navarra,Pamplona,13.0,Good,30.0,Good,4.0,Good
2020-04-09,Navarra,Pamplona,13.0,Good,11.0,Good,2.0,Good
2020-04-10,Navarra,Pamplona,,,,,,
2020-04-11,Navarra,Pamplona,,,,,,
2020-04-12,Navarra,Pamplona,,,,,,
2020-04-13,Navarra,Pamplona,,,,,,
2020-04-14,Navarra,Pamplona,,,,,,
2020-04-15,Navarra,Pamplona,,,,,,
2020-04-16,Navarra,Pamplona,,,,,,
2020-04-17,Navarra,Pamplona,,,,,,
2020-04-18,Navarra,Pamplona,,,,,,
2020-04-19,Navarra,Pamplona,,,,,,
2020-04-20,Navarra,Pamplona,,,,,,
2020-04-21,Navarra,Pamplona,,,,,,
2020-04-22,Navarra,Pamplona,,,,,,
2020-04-23,Navarra,Pamplona,,,,,,
2020-04-24,Navarra,Pamplona,,,,,,
2020-04-25,Navarra,Pamplona,,,,,,
2020-04-26,Navarra,Pamplona,,,,,,
2020-04-27,Navarra,Pamplona,,,,,,
2020-04-28,Navarra,Pamplona,,,,,,
2020-04-29,Navarra,Pamplona,,,,,,
2020-04-30,Navarra,Pamplona,,,,,,
2020-03-01,Navarra,Pamplona,46.0,Good,28.0,Good,3.0,Good
2020-03-02,Navarra,Pamplona,8.0,Good,27.0,Good,5.0,Good
2020-03-03,Navarra,Pamplona,4.0,Good,26.0,Good,4.0,Good
2020-03-04,Navarra,Pamplona,9.0,Good,22.0,Good,10.0,Good
2020-03-05,Navarra,Pamplona,9.0,Good,27.0,Good,8.0,Good
2020-03-06,Navarra,Pamplona,8.0,Good,27.0,Good,6.0,Good
2020-03-07,Navarra,Pamplona,7.0,Good,28.0,Good,5.0,Good
2020-03-08,Navarra,Pamplona,10.0,Good,24.0,Good,6.0,Good
2020-03-09,Navarra,Pamplona,12.0,Good,30.0,Good,4.0,Good
